stamp,log_run_id,source,gps_available,forced_dropout,model_loaded,model_ready,model_samples,model_sha256,model_target_mode,model_input_normalization,ann_x,ann_y,output_x,output_y,odom_x,odom_y,gps_x,gps_y,origin_source,origin_x,origin_y,fuzzy_alpha_ann,fuzzy_alpha_odom,fuzzy_velocity_error,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14
8.650000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.255386097,2.262471672,2.184519657,2.958174347,2.113184407,2.993951369,2.184519657,2.958174347,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.013453960,0.305906497,0.306202211,-0.000016926,0.027948604,0.027948609,-0.000033852,0.055897207,0.055897217,-0.969450330,0.032182395,-0.293935407,0.207774286,-0.028297275,0.299401185
8.703000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.494061335,2.164224285,2.116725630,3.011387989,2.060054183,2.994851761,2.116725630,3.011387989,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.007562637,0.071491704,0.071890592,0.000003532,0.027104842,0.027104843,0.000007064,0.054209685,0.054209685,0.999877927,0.031218813,-0.295291375,0.202461264,0.000113246,0.299491224
8.751000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.602201488,2.163063963,1.934033730,3.021106348,2.024626230,2.995451283,1.934033730,3.021106348,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005801708,-0.580005073,0.580034089,0.000001776,0.025641205,0.025641205,0.000003552,0.051282410,0.051282410,0.947316090,0.029567535,-0.291097883,0.198918468,0.048624836,0.299551176
8.800000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.228223460,2.298845363,1.951575671,2.983101906,1.989192680,2.996057903,1.951575671,2.983101906,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.001176939,0.391170627,0.391172398,0.000005724,0.027570612,0.027570612,0.000011449,0.055141223,0.055141224,-0.982915496,0.031759374,-0.294932614,0.195375113,-0.015845004,0.299611838
8.850000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.433115874,2.180992260,1.893368821,2.900724836,1.936055718,2.996973067,1.893368821,2.900724836,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006676538,-0.213999448,0.214103573,0.000025766,0.026951956,0.026951969,0.000051532,0.053903912,0.053903937,0.994643159,0.031054358,-0.295326801,0.190061417,0.004970528,0.299703355
8.900000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.396360613,2.190102920,1.917081459,3.134071180,1.882921934,2.997901680,1.917081459,3.134071180,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006895563,-0.175863007,0.175998142,0.000047201,0.027018644,0.027018686,0.000094401,0.054037289,0.054037371,0.996325287,0.031107204,-0.295352511,0.184748039,0.003409835,0.299796216
8.950000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.382607627,2.187772635,1.887655868,3.034724011,1.847494394,2.998510437,1.887655868,3.034724011,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000544471,-0.397955837,0.397956209,0.000059337,0.027010858,0.027010923,0.000118674,0.054021715,0.054021846,0.995659661,0.031086293,-0.295214787,0.181205285,0.004025674,0.299857092
9.000000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.120752938,2.320647356,1.675893140,3.102734629,1.812074412,2.999122987,1.675893140,3.102734629,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001056501,-0.075618495,0.075625875,0.000081203,0.027155922,0.027156043,0.000162406,0.054311844,0.054312087,-0.998701898,0.031263429,-0.295302451,0.177663287,-0.001204282,0.299918347
9.050000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.343093278,2.213678147,1.751228983,3.126549629,1.758931915,3.000054129,1.751228983,3.126549629,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.009300191,-0.241672666,0.241851547,0.000094009,0.026822914,0.026823078,0.000188018,0.053645827,0.053646157,0.989447873,0.030891144,-0.294990955,0.172349037,0.009782677,0.300011461
9.100000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.351507975,2.213249121,1.737530093,3.181100568,1.723504895,3.000662665,1.737530093,3.181100568,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002594428,-0.655290856,0.655295992,0.000116386,0.026673038,0.026673292,0.000232772,0.053346077,0.053346585,0.983947953,0.030718358,-0.294727385,0.168806335,0.014875417,0.300072315
9.150000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.283373849,2.214479034,1.669254200,2.883660201,1.670364514,3.001597355,1.669254200,2.883660201,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.004272341,0.108919859,0.109003617,0.000101002,0.026737605,0.026737795,0.000202005,0.053475209,0.053475591,0.985388530,0.030763615,-0.294916946,0.163492297,0.013547174,0.300165784
9.200000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.076626808,2.377439112,1.656081515,3.027097313,1.634934613,3.002221242,1.656081515,3.027097313,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006343239,1.000000000,1.000000000,0.000143014,0.027933952,0.027934318,0.000286028,0.055867904,0.055868636,-0.970945962,0.032135408,-0.294113734,0.159949307,-0.026920313,0.300228172
9.252000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.216038194,2.219150169,1.512123781,3.053368473,1.581792644,3.003164916,1.512123781,3.053368473,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.010161412,0.016618623,0.019479038,0.000112385,0.026717474,0.026717711,0.000224770,0.053434949,0.053435421,0.984937074,0.030749433,-0.295085658,0.154635110,0.013974351,0.300322540
9.302000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.955944561,2.372588087,1.280986364,3.020188537,1.528665469,3.004133155,1.280986364,3.020188537,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.007883514,0.296149900,0.296254811,0.000133853,0.027624598,0.027624922,0.000267706,0.055249196,0.055249845,-0.981958005,0.031789454,-0.294779649,0.149322392,-0.016726203,0.300419364
9.356000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.904837013,2.365715879,1.513027598,3.189294148,1.475522397,3.005105829,1.513027598,3.189294148,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000994537,0.044227969,0.044239149,0.000118660,0.027391558,0.027391815,0.000237320,0.054783117,0.054783631,-0.989613423,0.031548952,-0.295082459,0.144008085,-0.009632076,0.300516631
9.403000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.146941461,2.250294698,1.547700478,2.876582907,1.440101358,3.005775400,1.547700478,2.876582907,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000295385,-0.254667220,0.254667391,0.000130322,0.026728194,0.026728512,0.000260643,0.053456389,0.053457024,0.987274203,0.030822856,-0.294979462,0.140465981,0.011799350,0.300583588
9.450000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.886873403,2.388586570,1.340776713,2.945814571,1.404678630,3.006451040,1.340776713,2.945814571,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.011210926,0.018041349,0.021240884,0.000162189,0.027175164,0.027175648,0.000324378,0.054350328,0.054351296,-0.997161339,0.031311828,-0.295173487,0.136923708,-0.002632402,0.300651152
9.500000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.132586929,2.264008315,1.359407921,3.057106835,1.369247898,3.007124293,1.359407921,3.057106835,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000334985,-0.373039808,0.373039958,0.000176415,0.026475114,0.026475702,0.000352830,0.052950229,0.052951404,0.977883914,0.030527851,-0.294511962,0.133380635,0.020495604,0.300718477
9.550000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.066413407,2.274140265,1.247559372,2.887173002,1.316116671,3.008133607,1.247559372,2.887173002,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002848243,-0.195263859,0.195284631,0.000197142,0.026871981,0.026872704,0.000394284,0.053743962,0.053745408,0.991690373,0.030961594,-0.295090946,0.128067513,0.007705236,0.300819409
9.608000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.788399342,2.396624939,1.295794469,2.922575708,1.262979520,3.009135938,1.295794469,2.922575708,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001697153,-0.121648913,0.121660752,0.000192230,0.027402273,0.027402947,0.000384460,0.054804546,0.054805894,-0.989505899,0.031552330,-0.295099288,0.122753797,-0.009732416,0.300919642
9.651000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.037831346,2.288572486,1.094888588,2.918894952,1.227554944,3.009802016,1.094888588,2.918894952,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000353494,0.304737442,0.304737647,0.000197346,0.026755416,0.026756143,0.000394692,0.053510831,0.053512287,0.988168051,0.030850937,-0.294946546,0.119211340,0.010968559,0.300986250
9.700000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.984505312,2.279087982,1.136302012,2.998851093,1.192130997,3.010470753,1.136302012,2.998851093,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.008338447,0.213185437,0.213348448,0.000161136,0.026936479,0.026936961,0.000322272,0.053872957,0.053873921,0.994351746,0.031045203,-0.295126365,0.115668945,0.005237424,0.301053123
9.761000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,1.015342109,2.291706274,1.119466632,3.057002176,1.138983226,3.011445434,1.119466632,3.057002176,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001379139,-0.164033733,0.164039531,0.000143314,0.025973855,0.025974251,0.000286629,0.051947711,0.051948502,0.959827559,0.029960594,-0.292891905,0.110354168,0.037162066,0.301150591
9.800000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.950870765,2.302015049,1.323731957,3.188467437,1.103555215,3.012083428,1.323731957,3.188467437,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005133289,0.066314564,0.066512947,0.000151015,0.026580607,0.026581036,0.000302029,0.053161213,0.053162071,0.982551280,0.030674481,-0.294952990,0.106811367,0.016184585,0.301214391
9.851000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.697943484,2.431154233,0.876711017,2.873597959,1.050427040,3.013042950,0.876711017,2.873597959,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006626038,0.414099978,0.414152986,0.000136247,0.027400208,0.027400546,0.000272493,0.054800415,0.054801093,-0.987218665,0.031624186,-0.295039465,0.101498549,-0.011853312,0.301310343
9.910000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.945216716,2.311336192,0.993363756,3.058965049,0.997283139,3.014021154,0.993363756,3.058965049,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001758405,-0.695207771,0.695209995,0.000141702,0.026103737,0.026104121,0.000283403,0.052207473,0.052208243,0.966507953,0.030170465,-0.293528822,0.096184159,0.030999105,0.301408163
9.951000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.835411382,2.314815414,1.023954354,3.020566105,0.961865524,3.014684895,1.023954354,3.020566105,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002424273,0.059787551,0.059836680,0.000147538,0.026914008,0.026914413,0.000295075,0.053828017,0.053828826,0.996316728,0.031106935,-0.295120837,0.092642398,0.003415096,0.301474538
10.002000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.863186767,2.328213659,1.244723897,3.184995098,0.908720398,3.015683466,1.244723897,3.184995098,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006725590,-0.484888425,0.484935066,0.000151251,0.026406559,0.026406992,0.000302502,0.052813118,0.052813984,0.977975828,0.030530739,-0.294631685,0.087327885,0.020418448,0.301574395
10.050000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.566596444,2.440752868,0.882795276,2.938439591,0.873296725,3.016343136,0.882795276,2.938439591,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000494630,0.130471808,0.130472746,0.000172972,0.027366456,0.027367003,0.000345945,0.054732912,0.054734005,-0.988479793,0.031584566,-0.294995823,0.083785518,-0.010681093,0.301640362
10.100000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.551189688,2.441261960,0.871146601,2.962940404,0.837871538,3.016999026,0.871146601,2.962940404,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.004093084,0.165232166,0.165282854,0.000167404,0.027291744,0.027292258,0.000334807,0.054583488,0.054584515,-0.991225618,0.031498304,-0.295237080,0.080242999,-0.008140429,0.301705951
10.151000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.752372493,2.328729291,0.864766884,2.891851179,0.784732632,3.018003692,0.864766884,2.891851179,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007484599,0.135806377,0.136012467,0.000145144,0.026592696,0.026593092,0.000290288,0.053185392,0.053186184,0.984328762,0.030730322,-0.295091406,0.074929109,0.014539880,0.301806417
10.206000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.528043320,2.464124381,0.893015972,2.898827364,0.731602808,3.019009053,0.893015972,2.898827364,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.001045622,0.753964954,0.753965680,0.000158966,0.027708924,0.027709380,0.000317932,0.055417849,0.055418761,-0.976182868,0.031970886,-0.294362996,0.069616126,-0.022066533,0.301906953
10.252000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.687497302,2.355272427,0.796047061,3.050758785,0.696174820,3.019674258,0.796047061,3.050758785,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006852021,-0.022193801,0.023227462,0.000205911,0.026863325,0.026864115,0.000411822,0.053726651,0.053728229,0.993518689,0.031019032,-0.295151770,0.066073327,0.006010604,0.301973474
10.313000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.703769839,2.371439817,0.625509367,3.048741429,0.643033973,3.020674232,0.625509367,3.048741429,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.013230941,-0.095509526,0.096421613,0.000222904,0.026323300,0.026324244,0.000445807,0.052646600,0.052648487,0.974568904,0.030423707,-0.294295633,0.060759243,0.023562654,0.302073471
10.350000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.464219843,2.481904209,0.608862741,3.067291849,0.607612289,3.021322929,0.608862741,3.067291849,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001086035,0.523853896,0.523855022,0.000231418,0.027346183,0.027347162,0.000462837,0.054692367,0.054694325,-0.988703097,0.031577551,-0.294997700,0.057217074,-0.010473945,0.302138341
10.400000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.656940586,2.373927806,0.738496127,3.134406338,0.572189908,3.021978659,0.738496127,3.134406338,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.005953824,-0.318687121,0.318742732,0.000239044,0.026497743,0.026498821,0.000478087,0.052995486,0.052997642,0.980367979,0.030605890,-0.294666577,0.053674836,0.018196879,0.302203914
10.459000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.384590153,2.484187526,0.710727996,3.009983001,0.519044334,3.022945242,0.710727996,3.009983001,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001020246,-0.082451219,0.082457531,0.000259698,0.027128695,0.027129938,0.000519397,0.054257390,0.054259876,-0.997837360,0.031290590,-0.295366181,0.048360279,-0.002006788,0.302300572
10.533000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.575284569,2.380124339,0.399010072,2.996979103,0.448192439,3.024214153,0.399010072,2.996979103,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.003930232,-0.411420278,0.411439050,0.000263360,0.026619330,0.026620633,0.000526720,0.053238660,0.053241265,0.984369069,0.030731588,-0.294979671,0.041275089,0.014496932,0.302427463
10.567000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.360060082,2.502326257,0.241842268,3.096945702,0.430478144,3.024521927,0.241842268,3.096945702,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.003723062,0.452684098,0.452699408,0.000270061,0.027434161,0.027435491,0.000540123,0.054868323,0.054870981,-0.986569518,0.031644579,-0.295019997,0.039503660,-0.012455201,0.302458241
10.601000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.494883421,2.382140632,0.564998245,2.973260130,0.377346377,3.024801737,0.564998245,2.973260130,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.006668824,-0.193865323,0.193979990,0.000266019,0.027044319,0.027045627,0.000532038,0.054088637,0.054091254,0.998368214,0.031171384,-0.295267121,0.034190483,0.001513673,0.302486222
10.650000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.205917277,2.482352571,0.355195009,2.942839798,0.342009228,3.022238469,0.355195009,2.942839798,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.002849853,0.176812628,0.176835594,0.000251332,0.028587206,0.028588311,0.000502665,0.057174412,0.057176622,-0.945591764,0.032931934,-0.291138297,0.030656768,-0.050254211,0.302229895
10.701000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.193211461,2.486559889,0.526882625,2.983544943,0.289572580,3.013698705,0.526882625,2.983544943,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001538234,0.384581200,0.384584276,0.000245631,0.028736492,0.028737542,0.000491262,0.057472985,0.057475084,-0.941333989,0.033065695,-0.290310459,0.025413103,-0.054119761,0.301375919
10.750000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,0.150102987,2.488242385,0.234997884,3.015303701,0.255252531,3.004921834,0.234997884,3.015303701,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.010800754,0.127512742,0.127969354,0.000289793,0.028891095,0.028892548,0.000579586,0.057782189,0.057785096,-0.935902555,0.033236329,-0.289365524,0.021981098,-0.059069548,0.300498231
10.800000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.005190237,2.418701040,0.066798587,2.839685514,0.205151237,2.987264591,0.066798587,2.839685514,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.004278455,0.367589888,0.367614786,0.000278330,0.031329234,0.031330470,0.000556661,0.062658468,0.062660941,-0.848716974,0.035975345,-0.262674552,0.016970969,-0.135175770,0.298732507
10.852000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.029377581,2.418486783,0.318935005,2.920823328,0.172927285,2.972566226,0.318935005,2.920823328,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000834285,0.034164376,0.034174561,0.000268908,0.030928256,0.030929425,0.000537816,0.061856512,0.061858850,-0.863899261,0.035498379,-0.268614575,0.013748574,-0.122404144,0.297262671
10.900000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.047111001,2.404097196,0.352293023,2.697073903,0.141802384,2.955630048,0.352293023,2.697073903,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.003266366,-0.224655976,0.224679720,0.000279628,0.031096672,0.031097930,0.000559256,0.062193345,0.062195859,-0.857682881,0.035693673,-0.266312584,0.010636084,-0.127693245,0.295569053
10.952000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.123121741,2.359081802,0.241889797,2.936127945,0.097569534,2.926200241,0.241889797,2.936127945,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000008171,-0.302179922,0.302179922,0.000288273,0.032234054,0.032235343,0.000576547,0.064468107,0.064470685,-0.816118251,0.036999464,-0.247501143,0.006212799,-0.161336054,0.292626072
11.000000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.198493009,2.299013093,0.029283954,3.097052456,0.056733250,2.892231538,0.029283954,3.097052456,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.001111037,-0.353924228,0.353925972,0.000286938,0.033461406,0.033462636,0.000573877,0.066922812,0.066925272,-0.771302694,0.038407386,-0.222289614,0.002129170,-0.194363645,0.289229202
11.050000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.247136264,2.261863750,0.041531413,2.810564462,0.031609776,2.867252050,0.041531413,2.810564462,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.000659721,0.182071259,0.182072455,0.000284274,0.034169096,0.034170278,0.000568548,0.068338191,0.068340556,-0.744548930,0.039247880,-0.205269315,-0.000383177,-0.212423013,0.286731253
11.100000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.290153137,2.223359941,0.001351155,2.756847596,-0.002597615,2.826606721,0.001351155,2.756847596,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.007373189,-0.006229795,0.009652681,0.000272383,0.034255339,0.034256422,0.000544767,0.068510677,0.068512843,-0.741247985,0.039351583,-0.202980624,-0.003803916,-0.214461191,0.282666720
11.152000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.294781418,2.157131299,-0.189428306,2.860861318,-0.022921508,2.797587875,-0.189428306,2.860861318,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.002473549,0.708402871,0.708407189,0.000273163,0.036089563,0.036090597,0.000546325,0.072179126,0.072181193,-0.676189601,0.041395452,-0.155281825,-0.005836305,-0.251284085,0.279764836
11.200000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.347693384,2.091502909,0.016638726,2.804048170,-0.041130246,2.767216720,0.016638726,2.804048170,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.010562506,0.509602636,0.509712088,0.000269356,0.036778346,0.036779332,0.000538712,0.073556691,0.073558664,-0.651735987,0.042163685,-0.135450323,-0.007657179,-0.262290026,0.276727720
11.251000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.380075180,2.037712318,0.031991805,2.966616847,-0.064325317,2.719409503,0.031991805,2.966616847,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000326259,0.388936814,0.388936950,0.000270214,0.037416193,0.037417169,0.000540428,0.074832387,0.074834338,-0.629002149,0.042877890,-0.116474741,-0.009976686,-0.271489101,0.271946998
11.301000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.410332941,1.949029728,0.088110067,2.697071505,-0.082317691,2.669431610,0.088110067,2.697071505,first_gps,0.003839221,-0.137136925,nan,nan,nan,-0.000306947,0.380180447,0.380180571,0.000258571,0.038568363,0.038569230,0.000517141,0.077136727,0.077138460,-0.588356642,0.044154806,-0.080888079,-0.011775924,-0.283880911,0.266949209
11.350000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.430952217,1.897052432,-0.124200984,2.647949028,-0.091321759,2.635166484,-0.124200984,2.647949028,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.006465892,0.226201595,0.226293988,0.000274439,0.039160633,0.039161595,0.000548878,0.078321266,0.078323190,-0.565988308,0.044857528,-0.060805613,-0.012676330,-0.289096032,0.263522696
11.406000000,1779830080_5715,gps,True,False,True,True,1183,31c1594f7caae09c6975238b7b255ad5c765bc56640ec43b539fdb93165d94da,absolute,standard,-0.453852024,1.829880802,-0.173583785,2.571813366,-0.100221746,2.582790423,-0.173583785,2.571813366,first_gps,0.003839221,-0.137136925,nan,nan,nan,0.004143330,-0.096510049,0.096598948,0.000273310,0.039577109,0.039578052,0.000546620,0.079154218,0.079156105,-0.550319675,0.045349772,-0.046494020,-0.013566329,-0.291655657,0.258285090
