stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
97.704000000,368,0.005410366,0.071603242,0.071807355,0.009991306,0.041055786,0.042254038,0.019982611,0.082111572,0.084508077,-0.967932547,0.031846914,-0.282258900,0.224792933,-0.028532164,0.013467783,1.006284816,-0.545016967,0.100628482,-0.054501697,2.247929333,0.134677830,1.144400552,1.415509139,1.006284816,-0.545016967,0.100628482,-0.054501697,0.215018292,0.399610221,1.232243172,absolute
98.000000000,369,-0.003825082,-0.018913641,0.019296556,0.010048901,0.040723445,0.041944956,0.020097802,0.081446890,0.083889913,-0.982119032,0.031401233,-0.282936761,0.199274463,-0.015910632,0.014072911,0.723833259,-0.424270542,0.072383326,-0.042427054,1.992744627,0.140729108,0.839011371,1.389014278,0.723833259,-0.424270542,0.072383326,-0.042427054,0.215064378,0.399600191,0.968301998,absolute
98.203000000,370,-0.001292337,0.258290160,0.258293393,0.010119483,0.040620457,0.041861981,0.020238966,0.081240915,0.083723963,-0.985359011,0.031299446,-0.283291454,0.182261100,-0.013039477,0.014483506,0.545208735,-0.340780070,0.054520873,-0.034078007,1.822611001,0.144835059,0.642949159,1.366593795,0.545208735,-0.340780070,0.054520873,-0.034078007,0.214877847,0.399649049,0.810773567,absolute
98.500000000,371,0.003240603,-0.152551850,0.152586266,0.010161834,0.041095029,0.042332781,0.020323669,0.082190059,0.084665561,-0.966506753,0.031891707,-0.282023951,0.156742499,-0.029785169,0.015090044,0.281283194,-0.221694876,0.028128319,-0.022169488,1.567424992,0.150900437,0.358146413,1.339025015,0.281283194,-0.221694876,0.028128319,-0.022169488,0.215144820,0.399602010,0.624807255,absolute
98.700000000,372,-0.001358442,-0.002842749,0.003150649,0.010157327,0.040827919,0.042072440,0.020314654,0.081655837,0.084144880,-0.976765056,0.031569433,-0.283050617,0.139728795,-0.020697977,0.015497276,0.097588474,-0.144180398,0.009758847,-0.014418040,1.397287950,0.154972761,0.174101975,1.333683373,0.097588474,-0.144180398,0.009758847,-0.014418040,0.215038015,0.399607610,0.556327055,absolute
98.904000000,373,-0.002719323,-0.435164495,0.435172991,0.010124394,0.040225458,0.041480005,0.020248787,0.080450915,0.082960009,-0.999442773,0.030856991,-0.283625633,0.122716895,-0.000496510,0.015916309,-0.095135131,-0.054492720,-0.009513513,-0.005449272,1.227168946,0.159163085,0.109636443,1.339453947,-0.095135131,-0.054492720,-0.009513513,-0.005449272,0.215309511,0.399598685,0.550068069,absolute
99.200000000,374,-0.007403344,0.333642045,0.333724173,0.010078528,0.041320502,0.042531878,0.020157056,0.082641004,0.085063756,-0.959129996,0.032123455,-0.281361169,0.098899920,-0.036325742,0.016524959,-0.356807609,0.061772056,-0.035680761,0.006177206,0.988999202,0.165249587,0.362115253,1.349779082,-0.356807609,0.061772056,-0.035680761,0.006177206,0.214810648,0.399674301,0.664022107,absolute
99.400000000,375,0.000115042,-0.028954010,0.028954239,0.010031640,0.040666358,0.041885397,0.020063280,0.081332717,0.083770795,-0.985380798,0.031298761,-0.283429252,0.080186904,-0.013026379,0.016999327,-0.548386836,0.152402366,-0.054838684,0.015240237,0.801869038,0.169993266,0.569170101,1.350370455,-0.548386836,0.152402366,-0.054838684,0.015240237,0.215035202,0.399613466,0.802450333,absolute
99.700000000,376,0.446848023,-0.700840102,0.831173871,0.010875068,0.039109099,0.040592964,0.021750136,0.078218199,0.081185929,0.959508911,0.029567421,-0.309486734,0.056280581,0.039582459,0.018510310,-0.822549548,0.279053562,-0.082254955,0.027905356,0.562805809,0.185103097,0.868595792,1.388537415,-0.822549548,0.279053562,-0.082254955,0.027905356,0.216026195,0.399333011,1.045517441,absolute
99.902000000,377,0.003186076,0.058743388,0.058829727,0.012827105,0.033325620,0.035708984,0.025654210,0.066651239,0.071417968,0.793420800,0.024349609,-0.300779712,0.035073601,0.228173986,0.029037206,-0.997057153,0.411778182,-0.099705715,0.041177818,0.350736011,0.290372060,1.078741970,1.353250110,-0.997057153,0.411778182,-0.099705715,0.041177818,0.215403266,0.399384690,1.212523759,absolute
100.106000000,378,0.005721555,-0.199502161,0.199584189,0.012820037,0.029277977,0.031961748,0.025640074,0.058555955,0.063923495,0.679280351,0.020763781,-0.201624728,0.021582436,0.319303104,0.046994132,-1.109300006,0.625454038,-0.110930001,0.062545404,0.215824364,0.469941323,1.273475268,1.334218424,-1.109300006,0.625454038,-0.110930001,0.062545404,0.215519378,0.399360718,1.343973433,absolute
100.400000000,379,0.008121734,0.327714050,0.327814675,0.012824741,0.028543259,0.031292038,0.025649481,0.057086519,0.062584076,0.657763566,0.020087811,-0.179463374,0.009851236,0.331945991,0.078876419,-1.135368995,0.986847231,-0.113536900,0.098684723,0.098512363,0.788764195,1.504303897,1.249679998,-1.135368995,0.986847231,-0.113536900,0.098684723,0.215158794,0.399426776,1.472748486,absolute
100.601000000,380,-0.005621703,0.348781653,0.348826955,0.012839048,0.025280579,0.028353992,0.025678095,0.050561159,0.056707983,0.566075535,0.017207347,-0.077808818,0.005988196,0.369433934,0.101084939,-1.117408468,1.219698074,-0.111740847,0.121969807,0.059881960,1.010849392,1.654165976,1.195671578,-1.117408468,1.219698074,-0.111740847,0.121969807,0.215100324,0.399430030,1.564742580,absolute
