stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
174.600000000,36,0.001465026,0.268081860,0.268085863,0.008440857,0.013647849,0.016047176,0.016881715,0.027295697,0.032094351,0.693814514,0.022294545,-0.157783809,0.341149985,0.226290446,0.225785937,3.482312545,2.130696318,0.348231254,0.213069632,3.411499850,2.257859374,4.082446259,0.145550269,3.482312545,2.130696318,0.348231254,0.213069632,3.629267525,2.044148484,0.170547043,absolute
174.800000000,37,0.010529872,-0.141832049,0.142222391,0.008464310,0.013303993,0.015768348,0.016928620,0.026607987,0.031536695,0.680180102,0.021866207,-0.148204354,0.331759307,0.233240888,0.239435419,3.461474791,2.402729863,0.346147479,0.240272986,3.317593068,2.394354192,4.213658567,0.144125300,3.461474791,2.402729863,0.346147479,0.240272986,3.591571208,2.132221936,0.300165981,absolute
175.100000000,38,-0.203862232,0.414267146,0.461711033,0.007040112,0.013568321,0.015286023,0.014080225,0.027136641,0.030572047,0.691873161,0.022233555,-0.129568290,0.319084058,0.188261279,0.257387770,3.137504362,2.542962463,0.313750436,0.254296246,3.190840578,2.573877703,4.038637358,0.061648227,3.137504362,2.542962463,0.313750436,0.254296246,3.525594696,2.201115923,0.517178078,absolute
175.300000000,39,-0.152457050,0.170154993,0.228464163,0.005860308,0.014053622,0.015226539,0.011720616,0.028107243,0.030453078,0.712039999,0.022867115,-0.116377839,0.311693402,0.148064190,0.267649652,3.174697915,2.735605407,0.317469792,0.273560541,3.116934022,2.676496522,4.190733086,0.082647007,3.174697915,2.735605407,0.317469792,0.273560541,3.343100719,2.178425115,0.582073348,absolute
175.600000000,40,-0.126054762,0.087028812,0.153179037,0.004448653,0.013871850,0.014567729,0.008897305,0.027743700,0.029135459,0.705374819,0.022657722,-0.084599387,0.302394588,0.112399907,0.280372293,3.070170342,2.887171671,0.307017034,0.288717167,3.023945882,2.803722933,4.214463926,0.095395978,3.070170342,2.887171671,0.307017034,0.288717167,3.154006006,2.135225458,0.756605264,absolute
175.800000000,41,-0.106558852,-0.104612182,0.149326815,0.003721303,0.013555719,0.014057227,0.007442607,0.027111439,0.028114454,0.686573192,0.022067052,-0.064100973,0.298273126,0.096541215,0.285953805,3.081489938,2.916685741,0.308148994,0.291668574,2.982731257,2.859538046,4.242951326,0.114101429,3.081489938,2.916685741,0.308148994,0.291668574,3.058141350,2.099983048,0.817036379,absolute
176.100000000,42,0.042651016,-0.102566406,0.111080948,0.003825123,0.014023819,0.014536130,0.007650246,0.028047639,0.029072260,0.730385760,0.023443464,-0.079298892,0.291140486,0.089727492,0.294286010,2.939580961,3.018417814,0.293958096,0.301841781,2.911404862,2.942860101,4.213310139,0.080640316,2.939580961,3.018417814,0.293958096,0.301841781,2.949901364,2.169148871,0.849331648,absolute
176.300000000,43,0.024389041,-0.002369764,0.024503900,0.004012072,0.014739257,0.015275550,0.008024145,0.029478513,0.030551099,0.796087994,0.025507561,-0.101910140,0.285135099,0.075972991,0.298659058,3.057439711,3.115579262,0.305743971,0.311557926,2.851350995,2.986590578,4.365177170,0.243126797,3.057439711,3.115579262,0.305743971,0.311557926,2.925842374,2.271819241,0.853960674,absolute
176.600000000,44,0.008116405,-0.054360619,0.054963196,0.004253883,0.015135313,0.015721744,0.008507765,0.030270626,0.031443487,0.828962488,0.026540343,-0.114709830,0.274704600,0.068344839,0.304116262,2.959525980,3.073440188,0.295952598,0.307344019,2.747046001,3.041162623,4.266711686,0.214917618,2.959525980,3.073440188,0.295952598,0.307344019,2.881190240,2.371830428,0.705969364,absolute
176.800000000,45,-0.001025342,0.034547242,0.034562454,0.004325487,0.015297568,0.015897340,0.008650975,0.030595136,0.031794680,0.835839901,0.026756404,-0.118424630,0.267220773,0.067134696,0.307224451,2.749692181,3.179540090,0.274969218,0.317954009,2.672207726,3.072244514,4.203603486,0.132348711,2.749692181,3.179540090,0.274969218,0.317954009,2.852290614,2.425841737,0.760649489,absolute
177.100000000,46,0.004813108,0.118620388,0.118717995,0.004379218,0.016127134,0.016711134,0.008758437,0.032254268,0.033422268,0.900024515,0.028772823,-0.131618316,0.256363751,0.042754177,0.311120613,2.546487416,3.114002797,0.254648742,0.311400280,2.563637508,3.111206132,4.022637391,0.017376621,2.546487416,3.114002797,0.254648742,0.311400280,2.756171799,2.498199627,0.650523700,absolute
177.300000000,47,0.006645677,0.221775909,0.221875458,0.004398692,0.015944908,0.016540513,0.008797383,0.031889816,0.033081027,0.884422251,0.028282663,-0.130287114,0.247652352,0.049501827,0.313944609,2.506073506,3.208065510,0.250607351,0.320806551,2.476523518,3.139446087,4.070883041,0.074711626,2.506073506,3.208065510,0.250607351,0.320806551,2.726002766,2.535955180,0.707178320,absolute
177.600000000,48,-0.000474658,0.054899611,0.054901663,0.004447603,0.015719292,0.016336380,0.008895205,0.031438584,0.032672760,0.868972627,0.027797299,-0.128298327,0.236433677,0.056011972,0.317351275,2.369910655,3.145362346,0.236991065,0.314536235,2.364336765,3.173512746,3.938245904,0.028696920,2.369910655,3.145362346,0.236991065,0.314536235,2.666805808,2.588235471,0.631297939,absolute
177.800000000,49,0.007036814,0.109845136,0.110070299,0.004467197,0.016200914,0.016805519,0.008934393,0.032401829,0.033611038,0.904687375,0.028919311,-0.133911659,0.228366175,0.041340617,0.319702444,2.330359245,3.376098044,0.233035925,0.337609804,2.283661752,3.197024436,4.102269155,0.185062187,2.330359245,3.376098044,0.233035925,0.337609804,2.593876468,2.632571981,0.788842401,absolute
178.100000000,50,-0.000460838,0.021464822,0.021469768,0.004518843,0.015712532,0.016349422,0.009037686,0.031425064,0.032698844,0.868552605,0.027784104,-0.128591809,0.216215600,0.056342239,0.323155000,2.250570586,3.273106598,0.225057059,0.327310660,2.162156002,3.231550003,3.972190172,0.097693855,2.250570586,3.273106598,0.225057059,0.327310660,2.546465982,2.681293167,0.661662469,absolute
178.300000000,51,-0.004599190,-0.013831162,0.014575788,0.004485189,0.016061961,0.016676436,0.008970379,0.032123923,0.033352873,0.891492343,0.028504777,-0.132454659,0.207282726,0.046986307,0.325654093,2.209486864,3.275651746,0.220948686,0.327565175,2.072827264,3.256540930,3.951167747,0.137989383,2.209486864,3.275651746,0.220948686,0.327565175,2.474006380,2.724935202,0.610949495,absolute
178.600000000,52,0.004575408,0.027660162,0.028036029,0.004539632,0.015996007,0.016627703,0.009079264,0.031992014,0.033255405,0.886709828,0.028354530,-0.131860159,0.195897091,0.049018002,0.328801944,1.835207188,3.445887219,0.183520719,0.344588722,1.958970907,3.288019443,3.904116308,0.200598337,1.835207188,3.445887219,0.183520719,0.344588722,2.404334312,2.771865985,0.882162291,absolute
178.800000000,53,-0.062433530,-0.278229300,0.285148187,0.004373320,0.015824108,0.016417318,0.008746640,0.031648217,0.032834636,0.872760936,0.027916312,-0.125201256,0.187008127,0.052894888,0.331243730,2.073012096,3.395583921,0.207301210,0.339558392,1.870081269,3.312437300,3.978362642,0.219304084,2.073012096,3.395583921,0.207301210,0.339558392,2.372435503,2.806013579,0.661246977,absolute
179.100000000,54,-0.059114460,-0.072328771,0.093412904,0.003782712,0.016185363,0.016621518,0.007565424,0.032370726,0.033243037,0.901097684,0.028806537,-0.112022382,0.176737959,0.035971664,0.334067712,1.849888798,3.334752905,0.184988880,0.333475291,1.767379589,3.340677120,3.813484693,0.082721617,1.849888798,3.334752905,0.184988880,0.333475291,2.250768619,2.796580143,0.671069708,absolute
179.300000000,55,-0.046651420,-0.021687462,0.051446098,0.003459197,0.016238027,0.016602396,0.006918393,0.032476053,0.033204792,0.902468923,0.028849616,-0.101638509,0.170204479,0.032154956,0.335863684,1.807067248,3.517315908,0.180706725,0.351731591,1.702044791,3.358636840,3.954365086,0.190286003,1.807067248,3.517315908,0.180706725,0.351731591,2.184284741,2.793765152,0.815977165,absolute
