stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
87.410000000,245,0.005540219,-1.000000000,1.000000000,0.009290397,0.085955753,0.086456365,0.018580795,0.171911507,0.172912730,-0.529561051,0.109251274,-0.029218470,0.307887143,-0.313716002,0.144932789,2.639084054,1.334723520,0.263908405,0.133472352,3.078871426,1.449327892,2.957406214,0.454474527,2.639084054,1.334723520,0.263908405,0.133472352,0.215803017,0.399546494,2.597469355,absolute
87.701000000,246,-0.007325865,-0.158215620,0.158385134,0.009318910,0.085582965,0.086088826,0.018637820,0.171165930,0.172177653,-0.541027642,0.108891040,-0.040485973,0.308245528,-0.312366018,0.116572952,2.692788201,1.113011228,0.269278820,0.111301123,3.082455275,1.165729523,2.913743690,0.393217049,2.692788201,1.113011228,0.269278820,0.111301123,0.215251576,0.399567358,2.578214476,absolute
88.000000000,247,0.009362482,-0.015798863,0.018364644,0.009317652,0.086019691,0.086522863,0.018635304,0.172039381,0.173045726,-0.526771534,0.109338909,-0.026470957,0.308619508,-0.313993608,0.088213028,2.743065779,0.884987894,0.274306578,0.088498789,3.086195081,0.882130283,2.882293087,0.343141200,2.743065779,0.884987894,0.274306578,0.088498789,0.215165848,0.399564331,2.574085100,absolute
88.200000000,248,-0.000312951,0.353004456,0.353004595,0.009371176,0.086339045,0.086846126,0.018742352,0.172678090,0.173692252,-0.515138155,0.109704382,-0.014985169,0.308857048,-0.314855447,0.069305770,2.794257634,0.703589716,0.279425763,0.070358972,3.088570483,0.693057699,2.881477783,0.294501233,2.794257634,0.703589716,0.279425763,0.070358972,0.214927458,0.399625964,2.597178877,absolute
88.400000000,249,-0.002284809,-0.252431025,0.252441365,0.009332235,0.084918333,0.085429585,0.018664470,0.169836666,0.170859169,-0.563258280,0.108192644,-0.062255261,0.308895458,-0.309127853,0.050402544,2.812369771,0.580564206,0.281236977,0.058056421,3.088954577,0.504025437,2.871668248,0.286979683,2.812369771,0.580564206,0.281236977,0.058056421,0.215318541,0.399563329,2.603350996,absolute
88.603000000,250,-0.011956403,-0.648913860,0.649024001,0.009268580,0.081864172,0.082387191,0.018537159,0.163728345,0.164774383,-0.665877056,0.104968780,-0.156930340,0.303864261,-0.273375193,0.032293257,2.837862145,0.382323119,0.283786214,0.038232312,3.038642608,0.322932566,2.863500047,0.209380114,2.837862145,0.382323119,0.283786214,0.038232312,0.215561454,0.399567625,2.622357391,absolute
88.900000000,251,-0.001602582,0.268348436,0.268353221,0.009309352,0.077165128,0.077724648,0.018618703,0.154330256,0.155449297,-0.824454192,0.099986932,-0.268390575,0.284915981,-0.165103655,0.011696641,2.756676891,0.165717842,0.275667689,0.016571784,2.849159807,0.116966406,2.761653470,0.104545647,2.756676891,0.165717842,0.275667689,0.016571784,0.214927475,0.399638569,2.552490745,absolute
89.203000000,252,-0.002729501,-0.276812544,0.276826000,0.009258993,0.071303339,0.071901982,0.018517986,0.142606677,0.143803964,0.978565832,0.093798624,-0.314367965,0.257872160,0.021200783,0.004495588,2.585996793,0.043271001,0.258599679,0.004327100,2.578721596,0.044955879,2.586358790,0.007467751,2.585996793,0.043271001,0.258599679,0.004327100,0.215730605,0.399349792,2.396863348,absolute
89.500000000,253,-0.003308618,-0.020138034,0.020408023,0.009267605,0.070728614,0.071333199,0.018535210,0.141457228,0.142666399,0.957903613,0.093149501,-0.312658603,0.229613500,0.041591770,0.006715454,2.362912615,-0.004662513,0.236291262,-0.000466251,2.296135002,0.067154541,2.362917215,0.098065992,2.362912615,-0.004662513,0.236291262,-0.000466251,0.215547092,0.399357765,2.185042580,absolute
89.701000000,254,0.001830907,0.039662565,0.039704801,0.009311578,0.068257717,0.068889923,0.018623156,0.136515435,0.137779846,0.874964114,0.090543880,-0.291117204,0.211149059,0.120623147,0.010582724,2.205985165,-0.021284431,0.220598517,-0.002128443,2.111490588,0.105827236,2.206087844,0.158387503,2.205985165,-0.021284431,0.220598517,-0.002128443,0.215474676,0.399360659,2.034471504,absolute
