stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
88.700000000,334,-0.001620436,0.046176898,0.046205321,0.006079322,0.012176267,0.013609543,0.012158645,0.024352535,0.027219085,-0.978297197,-0.030881630,-0.217581081,0.175944868,-0.014858006,-0.016827998,-0.407299723,0.303852986,-0.040729972,0.030385299,1.759448677,-0.168279979,0.508153227,2.217590622,-0.407299723,0.303852986,-0.040729972,0.030385299,0.215036753,0.399610681,0.629660406,absolute
88.900000000,335,0.005337020,0.340597673,0.340639485,0.006093021,0.012356614,0.013777184,0.012186042,0.024713227,0.027554368,-0.971721346,-0.030675044,-0.215697080,0.162928087,-0.019213104,-0.016087611,-0.424280884,0.441338861,-0.042428088,0.044133886,1.629280869,-0.160876109,0.612204426,2.140041762,-0.424280884,0.441338861,-0.042428088,0.044133886,0.214843454,0.399664762,0.640481576,absolute
89.204000000,336,0.002802677,-0.173053207,0.173075901,0.006128838,0.012614259,0.014024343,0.012257677,0.025228519,0.028048686,-0.960174190,-0.030312279,-0.216165848,0.143391384,-0.027187925,-0.014981673,-0.479066792,0.653007697,-0.047906679,0.065300770,1.433913840,-0.149816734,0.809891378,2.074613690,-0.479066792,0.653007697,-0.047906679,0.065300770,0.215176155,0.399601792,0.739045210,absolute
89.419000000,337,-0.001897317,0.270739848,0.270746496,0.006136050,0.012164862,0.013624792,0.012272100,0.024329723,0.027249585,-0.983698507,-0.031051318,-0.216696324,0.130370685,-0.011107306,-0.014232482,-0.492425557,0.710040999,-0.049242556,0.071004100,1.303706852,-0.142324825,0.864083994,1.988119496,-0.492425557,0.710040999,-0.049242556,0.071004100,0.214874963,0.399656777,0.772406881,absolute
89.700000000,338,-0.002013303,0.149715157,0.149728694,0.006120274,0.012151333,0.013605611,0.012240548,0.024302665,0.027211221,-0.987266547,-0.031163411,-0.217748443,0.110828853,-0.008715311,-0.013133683,-0.474729981,0.994480745,-0.047472998,0.099448074,1.108288526,-0.131336828,1.101980266,1.942527426,-0.474729981,0.994480745,-0.047472998,0.099448074,0.214947182,0.399637259,0.910765262,absolute
89.901000000,339,-0.005356494,0.247985797,0.248043640,0.006068422,0.012483163,0.013880025,0.012136844,0.024966325,0.027760050,-0.969727244,-0.030612397,-0.217057545,0.097807442,-0.020705650,-0.012403910,-0.458213261,1.151296744,-0.045821326,0.115129674,0.978074421,-0.124039098,1.239130173,1.920782084,-0.458213261,1.151296744,-0.045821326,0.115129674,0.214883537,0.399657124,1.008970475,absolute
90.200000000,340,-0.003907296,0.029475805,0.029733652,0.006089215,0.012190958,0.013627105,0.012178430,0.024381916,0.027254210,-0.983844226,-0.031055895,-0.216207682,0.079582794,-0.010983023,-0.011359648,-0.447806188,1.382892584,-0.044780619,0.138289258,0.795827943,-0.113596479,1.453589447,1.945791707,-0.447806188,1.382892584,-0.044780619,0.138289258,0.215016682,0.399619344,1.185816353,absolute
90.401000000,341,-0.009869314,-0.113214028,0.113643387,0.006081144,0.012222299,0.013651553,0.012162288,0.024444598,0.027303107,-0.984876831,-0.031088336,-0.216612065,0.065255166,-0.010299171,-0.010547533,-0.462044261,1.532729310,-0.046204426,0.153272931,0.652551663,-0.105475332,1.600857282,1.981423358,-0.462044261,1.532729310,-0.046204426,0.153272931,0.215104814,0.399613775,1.320030941,absolute
90.700000000,342,-0.001276269,-0.123092996,0.123099612,0.006086873,0.011557946,0.013062777,0.012173746,0.023115892,0.026125554,0.981322855,-0.032150204,-0.217200768,0.047049637,0.012759114,-0.009212997,-0.471180437,1.750151823,-0.047118044,0.175015182,0.470496367,-0.092129969,1.812468595,2.068999130,-0.471180437,1.750151823,-0.047118044,0.175015182,0.215605704,0.399385744,1.515336333,absolute
90.900000000,343,0.000949295,-0.046562089,0.046571765,0.006099751,0.009810467,0.011552152,0.012199501,0.019620933,0.023104304,0.894474677,-0.034878620,-0.205759757,0.033470957,0.070826907,-0.004741339,-0.442918722,1.882487154,-0.044291872,0.188248715,0.334709572,-0.047413388,1.933891124,2.080678222,-0.442918722,1.882487154,-0.044291872,0.188248715,0.215525478,0.399387674,1.622693080,absolute
91.101000000,344,0.003291027,0.383548318,0.383562437,0.006093979,0.008930457,0.010811551,0.012187959,0.017860914,0.021623103,0.850886277,-0.036247990,-0.193876812,0.022701381,0.098106171,0.002553937,-0.394266123,2.009788091,-0.039426612,0.200978809,0.227013813,0.025539370,2.048095200,2.079238261,-0.394266123,2.009788091,-0.039426612,0.200978809,0.215227270,0.399458989,1.721813583,absolute
91.309000000,345,0.006791281,0.253274676,0.253365710,0.006054629,0.006825470,0.009123901,0.012109258,0.013650940,0.018247803,0.747774402,-0.039487345,-0.152747550,0.014229734,0.154898623,0.012422778,-0.326742267,2.144830505,-0.032674227,0.214483050,0.142297337,0.124227783,2.169575627,2.074327243,-0.326742267,2.144830505,-0.032674227,0.214483050,0.215275574,0.399434974,1.827618368,absolute
91.600000000,346,-0.001279228,-0.174132908,0.174137607,0.006016392,0.003545454,0.006983353,0.012032785,0.007090907,0.013966706,0.585981737,-0.044570211,-0.063774853,0.007015769,0.230328175,0.030608677,-0.137770336,2.240722921,-0.013777034,0.224072292,0.070157692,0.306086775,2.244954315,1.945777758,-0.137770336,2.240722921,-0.013777034,0.224072292,0.215494748,0.399385885,1.874918211,absolute
91.800000000,347,-0.004969119,0.737661565,0.737678302,0.008144593,0.003915309,0.009036816,0.016289187,0.007830618,0.018073632,0.602677910,-0.044045686,-0.091898266,0.005226306,0.274941607,0.047413910,0.006085738,2.295012207,0.000608574,0.229501221,0.052263060,0.474139104,2.295020276,1.821458538,0.006085738,2.295012207,0.000608574,0.229501221,0.214901359,0.399517598,1.906961923,absolute
92.002000000,348,-0.004111746,0.872402669,0.872412358,0.009948912,0.003406656,0.010515996,0.019897825,0.006813312,0.021031991,0.580566548,-0.044740335,-0.087663257,0.003308849,0.338920379,0.066640521,0.150905650,2.344876210,0.015090565,0.234487621,0.033088492,0.666405212,2.349726996,1.682600895,0.150905650,2.344876210,0.015090565,0.234487621,0.214801469,0.399533906,1.946391368,absolute
92.300000000,349,0.002578067,-0.185819694,0.185837577,0.010000241,0.002373839,0.010278129,0.020000482,0.004747677,0.020556258,0.549880726,-0.045704358,-0.054607030,0.001642966,0.345613338,0.098082771,0.363190429,2.465204374,0.036319043,0.246520437,0.016429656,0.980827711,2.491814579,1.524341534,0.363190429,2.465204374,0.036319043,0.246520437,0.215477241,0.399372997,2.071105615,absolute
92.500000000,350,0.004841417,-0.174587356,0.174654471,0.010013462,0.002223661,0.010257392,0.020026924,0.004447322,0.020514783,0.543461456,-0.045906025,-0.047601897,0.001255589,0.346465115,0.119080641,0.511693014,2.527368474,0.051169301,0.252736847,0.012555890,1.190806409,2.578647154,1.426722125,0.511693014,2.527368474,0.051169301,0.252736847,0.215465206,0.399374698,2.148513073,absolute
92.700000000,351,-0.000477869,0.181922303,0.181922931,0.010020804,0.001578169,0.010144315,0.020041608,0.003156337,0.020288630,0.522271097,-0.046571740,-0.024445077,0.001348908,0.348811227,0.140079008,0.580243646,2.612020864,0.058024365,0.261202086,0.013489077,1.400790077,2.675693496,1.337269891,0.580243646,2.612020864,0.058024365,0.261202086,0.215220452,0.399414147,2.242514307,absolute
92.900000000,352,0.005558938,-0.347533431,0.347577887,0.010062554,0.001449172,0.010166371,0.020125108,0.002898344,0.020332741,0.518248898,-0.046698101,-0.020026165,0.002774605,0.348927413,0.161036977,0.797861792,2.642882980,0.079786179,0.264288298,0.027746051,1.610369766,2.760690835,1.288084544,0.797861792,2.642882980,0.079786179,0.264288298,0.215564457,0.399373935,2.317844477,absolute
93.103000000,353,-0.001389691,0.021836854,0.021881030,0.010077099,0.001899553,0.010254571,0.020154197,0.003799106,0.020509141,0.531655529,-0.046276920,-0.034826472,0.004219555,0.349039827,0.181997225,0.949539681,2.693989983,0.094953968,0.269398998,0.042195547,1.819972248,2.856432676,1.259833472,0.949539681,2.693989983,0.094953968,0.269398998,0.215324686,0.399387712,2.409205520,absolute
93.405000000,354,-0.003568681,0.128597075,0.128646582,0.011117748,0.001920028,0.011282323,0.022235495,0.003840057,0.022564647,0.533514278,-0.046218525,-0.040475694,0.006634265,0.383006015,0.215727790,1.180387378,2.770559043,0.118038738,0.277055904,0.066342653,2.157277899,3.011529807,1.271695487,1.180387378,2.770559043,0.118038738,0.277055904,0.215250982,0.399403492,2.560052130,absolute
93.702000000,355,-0.011528021,0.599152817,0.599263709,0.011074547,-0.002476834,0.011348141,0.022149094,-0.004953667,0.022696281,0.410672111,-0.050077726,0.106608909,0.017523614,0.369863486,0.248187265,1.395094101,2.800184808,0.139509410,0.280018481,0.175236145,2.481872648,3.128469675,1.260704591,1.395094101,2.800184808,0.139509410,0.280018481,0.214892930,0.399496281,2.675103775,absolute
94.000000000,356,-0.009677254,-0.897536269,0.897588438,0.011061188,-0.006232318,0.012696128,0.022122377,-0.012464636,0.025392257,0.305867937,-0.053370246,0.220710738,0.035246306,0.315866904,0.277856668,1.640984281,2.787303317,0.164098428,0.278730332,0.352463064,2.778566679,3.234484378,1.288550836,1.640984281,2.787303317,0.164098428,0.278730332,0.215836648,0.399380017,2.780867394,absolute
94.201000000,357,0.007573244,-0.273718749,0.273823498,0.011062655,-0.009324711,0.014468330,0.022125311,-0.018649421,0.028936660,0.219896245,-0.056071126,0.297143108,0.054312470,0.245655059,0.290545861,1.779676263,2.730333132,0.177967626,0.273033313,0.543124699,2.905458614,3.259135869,1.248890989,1.779676263,2.730333132,0.177967626,0.273033313,0.215406880,0.399408869,2.807159885,absolute
94.500000000,358,-0.009877798,0.275047503,0.275224817,0.010985953,-0.015211915,0.018764156,0.021971907,-0.030423831,0.037528311,0.056149847,-0.061215371,0.379064739,0.088596000,0.067569308,0.292993672,1.914608567,2.534004912,0.191460857,0.253400491,0.885960001,2.929936718,3.175989115,1.102215890,1.914608567,2.534004912,0.191460857,0.253400491,0.215013603,0.399509715,2.728496434,absolute
94.702000000,359,-0.003489640,-0.426504989,0.426519264,0.010961025,-0.015881091,0.019296454,0.021922049,-0.031762183,0.038592908,0.037889877,-0.061789025,0.381739081,0.111601118,0.045655983,0.290823931,1.982412393,2.371652572,0.198241239,0.237165257,1.116011179,2.908239309,3.091066938,1.019105681,1.982412393,2.371652572,0.198241239,0.237165257,0.215477082,0.399452361,2.647949029,absolute
94.902000000,360,-0.003179223,0.723693510,0.723700493,0.010948935,-0.016218110,0.019567991,0.021897871,-0.032436220,0.039135982,0.029322695,-0.062058171,0.383263590,0.134608983,0.035406439,0.288647010,2.037099141,2.206307785,0.203709914,0.220630778,1.346089833,2.886470097,3.002926398,0.969595089,2.037099141,2.206307785,0.203709914,0.220630778,0.214730410,0.399593610,2.566173007,absolute
95.102000000,361,0.002701907,0.136967628,0.136994275,0.010950089,-0.016283799,0.019623113,0.021900179,-0.032567598,0.039246226,0.027184772,-0.062125336,0.383034068,0.157608400,0.032792207,0.286470084,2.112646813,2.115300619,0.211264681,0.211530062,1.576083997,2.864700843,2.989610888,0.921683434,2.112646813,2.115300619,0.211264681,0.211530062,0.215120789,0.399484430,2.558247487,absolute
95.317000000,362,0.002251728,-0.209937113,0.209949189,0.010972483,-0.016479846,0.019798502,0.021944966,-0.032959691,0.039597005,0.020076838,-0.062348638,0.384387472,0.182923278,0.024276767,0.284118317,2.151113385,1.882502229,0.215111339,0.188250223,1.829232777,2.841183171,2.858514201,1.011274579,2.151113385,1.882502229,0.215111339,0.188250223,0.215354083,0.399453922,2.438564406,absolute
95.600000000,363,-0.005825834,0.496088002,0.496122209,0.010998715,-0.016399882,0.019746591,0.021997430,-0.032799764,0.039493183,0.023952850,-0.062226870,0.384113753,0.210530621,0.028959280,0.281537751,2.232161793,1.645607816,0.223216179,0.164560782,2.105306206,2.815377510,2.773187941,1.176628012,2.232161793,1.645607816,0.223216179,0.164560782,0.214900546,0.399545025,2.371078957,absolute
95.800000000,364,0.013270641,0.410465919,0.410680387,0.011078898,-0.015276050,0.018870603,0.022157797,-0.030552099,0.037741207,0.055072528,-0.061249216,0.379558838,0.240438397,0.066332744,0.278700187,2.279395625,1.486499285,0.227939563,0.148649928,2.404383971,2.787001873,2.721272596,1.306494956,2.279395625,1.486499285,0.227939563,0.148649928,0.214974510,0.399513377,2.333103706,absolute
96.026000000,365,0.006250330,0.910231611,0.910253071,0.011003721,-0.016157424,0.019548510,0.022007443,-0.032314848,0.039097019,0.028334733,-0.062089209,0.383709960,0.265739698,0.034246902,0.276272879,2.342638806,1.300823009,0.234263881,0.130082301,2.657396979,2.762728792,2.679570315,1.495406710,2.342638806,1.300823009,0.234263881,0.130082301,0.214649956,0.399610459,2.310956643,absolute
96.302000000,366,0.006759619,-0.249759823,0.249851279,0.010986359,-0.015604655,0.019084164,0.021972717,-0.031209309,0.038168329,0.044788889,-0.061572286,0.381472777,0.297946410,0.054033514,0.273192697,2.425081993,1.094594603,0.242508199,0.109459460,2.979464102,2.731926967,2.660669092,1.728640158,2.425081993,1.094594603,0.242508199,0.109459460,0.215420790,0.399429980,2.316431843,absolute
96.510000000,367,0.002566088,0.098693606,0.098726960,0.011009297,-0.015538679,0.019043507,0.022018594,-0.031077357,0.038087014,0.046052425,-0.061532591,0.380837324,0.304845539,0.055486451,0.272536975,2.455827238,0.909877767,0.245582724,0.090987777,3.048455393,2.725369751,2.618962576,1.909769429,2.455827238,0.909877767,0.245582724,0.090987777,0.215194428,0.399452932,2.298035879,absolute
96.804000000,368,-0.001478473,-0.060677054,0.060695064,0.011038961,-0.022209352,0.024801492,0.022077922,-0.044418705,0.049602983,-0.137767822,-0.067307474,0.349764703,0.350166172,-0.161600707,0.258568545,2.536292302,0.709636508,0.253629230,0.070963651,3.501661717,2.585685451,2.633697518,2.109857280,2.536292302,0.709636508,0.253629230,0.070963651,0.215283272,0.399493003,2.341638724,absolute
97.100000000,369,-0.008542359,-0.573822535,0.573886116,0.011047235,-0.031753080,0.033619927,0.022094471,-0.063506161,0.067239855,-0.401313101,-0.075586994,0.117484818,0.366270594,-0.366721725,0.228658473,2.458850405,0.548970724,0.245885040,0.054897072,3.662705936,2.286584727,2.519387657,2.113899374,2.458850405,0.548970724,0.245885040,0.054897072,0.215603117,0.399566444,2.248217078,absolute
97.300000000,370,0.001292601,-0.725782300,0.725783451,0.011099463,-0.036577092,0.038224099,0.022198926,-0.073154183,0.076448197,-0.534252356,-0.079763403,-0.041343943,0.364575223,-0.382728453,0.205768245,2.313357554,0.493688783,0.231335755,0.049368878,3.645752231,2.057682452,2.365449595,2.054592848,2.313357554,0.493688783,0.231335755,0.049368878,0.215695280,0.399591991,2.099771707,absolute
97.500000000,371,0.001585712,0.529495399,0.529497774,0.011067403,-0.034221314,0.035966453,0.022134806,-0.068442628,0.071932905,-0.501963780,-0.078749028,-0.002371396,0.362205167,-0.384375704,0.196843340,2.123737579,0.502480433,0.212373758,0.050248043,3.622051672,1.968433396,2.182372079,2.096178239,2.123737579,0.502480433,0.212373758,0.050248043,0.214878016,0.399697792,1.911624728,absolute
97.701000000,372,0.003317853,0.000834419,0.003421170,0.011049535,-0.036339182,0.037981948,0.022099070,-0.072678364,0.075963896,-0.561396524,-0.080616163,-0.073775299,0.354163794,-0.377732431,0.172747079,1.954425350,0.526838901,0.195442535,0.052683890,3.541637944,1.727470793,2.024188153,1.990166012,1.954425350,0.526838901,0.195442535,0.052683890,0.215218043,0.399612583,1.743854522,absolute
98.001000000,373,-0.002277410,-0.384639522,0.384646264,0.011050828,-0.037122708,0.038732626,0.022101656,-0.074245417,0.077465251,-0.583744410,-0.081318242,-0.099987803,0.341144296,-0.371241159,0.140630397,1.680342832,0.532737502,0.168034283,0.053273750,3.411442964,1.406303966,1.762770910,1.939027085,1.680342832,0.532737502,0.168034283,0.053273750,0.215467311,0.399606511,1.470912694,absolute
98.301000000,374,0.000020689,-0.027498289,0.027498297,0.011055417,-0.036723762,0.038351753,0.022110834,-0.073447524,0.076703506,-0.573055894,-0.080982452,-0.087571027,0.328145328,-0.374830211,0.108492285,1.414685878,0.541084806,0.141468588,0.054108481,3.281453279,1.084922849,1.514631606,1.944371452,1.414685878,0.541084806,0.141468588,0.054108481,0.215234508,0.399612036,1.207765761,absolute
98.503000000,375,-0.005999639,-0.398423601,0.398468771,0.011062366,-0.037234931,0.038843481,0.022124732,-0.074469863,0.077686963,-0.586549251,-0.081406359,-0.103568540,0.319475431,-0.371469799,0.087069913,1.238046499,0.529207120,0.123804650,0.052920712,3.194754314,0.870699126,1.346409785,1.986283531,1.238046499,0.529207120,0.123804650,0.052920712,0.215475222,0.399605710,1.030751445,absolute
98.800000000,376,-0.000068800,-0.103914009,0.103914032,0.011091077,-0.036972580,0.038600306,0.022182153,-0.073945160,0.077200613,-0.579822674,-0.081195037,-0.095703863,0.307322565,-0.373605871,0.057091862,0.978726507,0.530897291,0.097872651,0.053089729,3.073225655,0.570918620,1.113443985,2.094881473,0.978726507,0.530897291,0.097872651,0.053089729,0.215283552,0.399610019,0.774649271,absolute
99.000000000,377,-0.005939660,-0.479309286,0.479346087,0.011019772,-0.035995046,0.037644105,0.022039544,-0.071990091,0.075288211,-0.553877139,-0.080379934,-0.064946933,0.298623345,-0.380039670,0.035678981,0.800292970,0.524829635,0.080029297,0.052482964,2.986233453,0.356789806,0.957034474,2.192389833,0.800292970,0.524829635,0.080029297,0.052482964,0.215531201,0.399596931,0.598021368,absolute
99.200000000,378,-0.009830271,0.887455083,0.887509526,0.011010857,-0.034979891,0.036671947,0.022021714,-0.069959781,0.073343894,-0.524317805,-0.079451300,-0.029398008,0.289054755,-0.384058675,0.012133970,0.624631339,0.520221684,0.062463134,0.052022168,2.890547546,0.121339697,0.812892927,2.300757070,0.624631339,0.520221684,0.062463134,0.052022168,0.214640626,0.399763016,0.427320343,absolute
99.402000000,379,0.001331578,-0.581687757,0.581689281,0.011057482,-0.036599826,0.038233691,0.022114964,-0.073199651,0.076467383,-0.569847004,-0.080881642,-0.083934445,0.280372908,-0.376350735,-0.009281073,0.444561171,0.518410768,0.044456117,0.051841077,2.803729077,-0.092810728,0.682923392,2.437060714,0.444561171,0.518410768,0.044456117,0.051841077,0.215597344,0.399595216,0.257956527,absolute
99.700000000,380,0.000831236,-0.798053359,0.798053792,0.011038046,-0.043748906,0.045119898,0.022076091,-0.087497812,0.090239796,-0.767266097,-0.087083746,-0.286481142,0.257035390,-0.256973558,-0.033953238,0.204490737,0.577619187,0.020449074,0.057761919,2.570353905,-0.339532377,0.612748224,2.537415126,0.204490737,0.577619187,0.020449074,0.057761919,0.215707422,0.399608493,0.178363733,absolute
99.903000000,381,0.001246381,-0.711977590,0.711978681,0.011060754,-0.049540382,0.050760120,0.022121509,-0.099080765,0.101520240,-0.928193848,-0.092139440,-0.375808845,0.234739826,-0.086245053,-0.039207944,0.032325537,0.689564609,0.003232554,0.068956461,2.347398255,-0.392079444,0.690321874,2.555291675,0.032325537,0.689564609,0.003232554,0.068956461,0.215609330,0.399606905,0.343028306,absolute
100.200000000,382,-0.002539827,0.254242067,0.254254753,0.011082087,-0.053188750,0.054330984,0.022164175,-0.106377500,0.108661967,0.970508123,-0.095321812,-0.383799198,0.201489217,0.035661659,-0.030235395,0.041887343,0.956000385,0.004188734,0.095600039,2.014892174,-0.302353952,0.956917596,2.340128993,0.041887343,0.956000385,0.004188734,0.095600039,0.215444000,0.399435479,0.582997777,absolute
100.401000000,383,0.000131150,-0.019431026,0.019431469,0.011084958,-0.052857671,0.054007497,0.022169917,-0.105715343,0.108014994,0.980221913,-0.095016644,-0.384581652,0.179533188,0.023926662,-0.023042859,0.011556825,1.139931267,0.001155683,0.113993127,1.795331884,-0.230428586,1.139989849,2.249386491,0.011556825,1.139931267,0.001155683,0.113993127,0.215618770,0.399392835,0.768139602,absolute
100.700000000,384,-0.004441084,0.026166603,0.026540805,0.011115711,-0.052477953,0.053642284,0.022231423,-0.104955907,0.107284568,0.988423536,-0.094758982,-0.384923720,0.146420256,0.014005287,-0.012808674,-0.004802138,1.436920292,-0.000480214,0.143692029,1.464202562,-0.128086744,1.436928316,2.146443996,-0.004802138,1.436920292,-0.000480214,0.143692029,0.215579947,0.399404093,1.060664003,absolute
100.900000000,385,0.000981510,0.106869780,0.106874287,0.011152619,-0.052443457,0.053616202,0.022305238,-0.104886914,0.107232404,0.988406384,-0.094759521,-0.385144733,0.124068840,0.014034109,-0.006941808,-0.028865583,1.621446419,-0.002886558,0.162144642,1.240688404,-0.069418079,1.621703337,2.114424290,-0.028865583,1.621446419,-0.002886558,0.162144642,0.215520835,0.399421182,1.246222453,absolute
101.101000000,386,0.007160187,0.401955329,0.402019097,0.011121334,-0.052082911,0.053257053,0.022242667,-0.104165822,0.106514106,0.999230108,-0.094419484,-0.384802920,0.101705134,0.000930720,-0.001126052,-0.056836244,1.784133666,-0.005683624,0.178413367,1.017051342,-0.011260518,1.785038739,2.092050388,-0.056836244,1.784133666,-0.005683624,0.178413367,0.215325115,0.399478239,1.411149339,absolute
